user_name,user_id,nbr_ratings
tdtm82,97528,1386
Ritzn,385896,1386
degbert,99781,1385
TorbenJensen,355274,1384
jb43,86008,1381
DavoleBomb,70250,1381
Finhead,93635,1380
GuideDogSaint,53015,1379
highlandlad,18917,1379
Savvy1982,91284,1378
jpm30,28003,1377
Zeswaft,9776,1377
floydian1,83208,1376
tampierre,233080,1376
StilleStorm,276086,1376
kassner,64602,1375
strongpieman,63302,1374
Sarpa,141513,1372
zathrus13,7034,1372
BeerdedDave,296911,1371
Scrapersnbeer,137284,1371
MonsterMagnet,115317,1371
McWorta,32215,1369
mariuszek,345117,1366
Torrefacto,238849,1365
MelvinKalksma,328889,1365
fellebag,156300,1364
kacyper,304228,1361
Hopmaestro,323716,1359
trapez,72087,1358
bleeng,15404,1356
Beerheart65,185846,1355
kschep,107940,1353
LoFi,111188,1352
Sully,7208,1350
meerbier,102977,1348
beertholomeus,247753,1346
spacecube,159509,1346
berntholer,256311,1345
tandembrauer,127893,1341
ebone1988,158283,1340
kapusil,174101,1340
MaiBockAddict,7154,1339
Bendrixian,104485,1338
otakuden,78541,1338
zizzybalubba,57664,1337
Dixen,10039,1334
biir,366007,1333
daboskabouter,549,1333
alteregoo,339409,1331
Beerathon,142871,1330
JB175,39773,1330
JBPortland,265121,1329
eduardovl,91618,1323
keanex,138596,1321
drsandman,228817,1321
jcos,89456,1321
Mesjasz,177074,1321
porterhouse,22532,1321
haddon90,7815,1320
mikem409,136905,1320
Pyobon,62195,1318
JHeath99,134873,1317
Garrat,9963,1315
joeycapps,5235,1315
YantarCoast,327995,1315
Beerenberger,160898,1312
jrodooo5,128996,1312
VictorStr,234345,1312
IPFreely,7650,1312
dresden,141261,1312
jasonp,10627,1311
estpiwo,59030,1308
oRos,151828,1305
ACHops,172419,1304
Blade86,215645,1301
Maris,75216,1299
SanfordBrewer,44772,1299
VTHopHead,10669,1298
tastybeer,75912,1297
flying_pig,117080,1296
Beaver,9343,1295
jflopsu,241596,1295
neongolden,150946,1295
nazzty,176943,1294
tarmok,352388,1294
geologyguy,151390,1290
Nephilium,40160,1290
tomekk1978,286908,1289
trevor211,59777,1289
fly,4483,1288
mrkimchee,5283,1288
Mister_Li,367177,1287
BeerBiker,14970,1287
HerrBierkoenig,280095,1286
Chalumeaux,272752,1285
DietPepsican,62877,1281
elbernays,255940,1278
jzzbassman,8854,1278
klm1,350663,1277
BMMillsy,215163,1277
JohnGalt1,53781,1275
eczematic,1813,1274
brewblackhole,8448,1272
Adenila,25787,1269
hman43,251634,1268
can8ianben,20797,1265
SoLan,19497,1265
wombat23,386389,1264
ianwelby,153429,1264
fredandboboflo,60641,1262
MBlessing,383741,1261
kto,332370,1261
AgentSteve,58552,1259
TedE,349016,1254
tcane7,162419,1254
wunderbier,7891,1254
Lowe1983,32245,1252
igneous1,2371,1250
Moravius,161927,1249
Yorker,162953,1249
note666,73309,1248
Danyel,121006,1247
kyzr,5729,1246
Dervock,86140,1246
neur0,133619,1244
skmikeg,27740,1244
DJoer,208384,1243
Biroholik,366526,1240
LtDan,74534,1238
JPDurden24,145167,1237
fletchfighters,109869,1235
Jonte,58818,1235
bobinlondon,73798,1235
User134089,134089,1235
mikedR,229735,1234
cargo150,285084,1234
elihapa,64669,1234
GarrettB,27344,1234
ogreface,67809,1233
JMFG,22865,1233
Darkover,1790,1227
ApisAles,68115,1225
Joakgust,57792,1225
rok1024,196050,1224
Hopverdju,387324,1223
GJF,68226,1221
beernbourbon,26399,1221
chucklemation,270548,1219
BiereLuc,131174,1218
swooper,71566,1217
bigrond,20343,1214
nqualls,65269,1214
Onslow,80840,1213
Nejhleader,22503,1212
jc1762,338561,1211
williamherbert,93481,1211
SuzyGreenberg,49367,1211
Rob_D_UK,257161,1209
WheatKing,163090,1208
ttoadee,88166,1206
Mep3222,246421,1206
lamas,16888,1205
AceOfHearts,2276,1204
OlJuntan64,3947,1202
alkolas510,247116,1202
DragonStout,7530,1202
stefannilssons,132035,1201
jsmerig,114049,1201
thepatrickman,364565,1201
Taboada,101044,1199
coolpop,57105,1199
veceo,298956,1198
pete4999,76854,1198
beermatrix,7911,1197
Maracuja05,414653,1197
Jashiu,408468,1196
K̴st̴,4082,1196
Beardface,83074,1195
ljthiessen,185478,1194
italarican,80792,1193
ansermadide,70779,1193
Doppelganger,15350,1191
bth122,113005,1190
BeerSkull,97265,1189
sokuzs1,280235,1189
vadie,216154,1187
phfyysik,388022,1187
gEUS,102261,1185
Rusty,65545,1184
User29624,29624,1184
thepegjett,68683,1183
mmmbeer,52230,1181
Narnad,70576,1177
SimplySike,147509,1177
RABinCO,163945,1174
jmohno,127279,1173
Zinister,14498,1172
aspidites,20400,1172
Strangebrewer,77351,1170
Lou18,12942,1166
JanEric,90053,1165
Silvan7,201189,1162
haddonsman,11409,1161
onystrom,26684,1161
pdx77,225130,1160
tyler_mn,46019,1159
ditmier,69776,1157
Cartoonkhaki,6174,1155
dm9831,19871,1154
FunkyBrewster,74227,1154
Rask0lnikov,375664,1151
Magjayran,20473,1150
TChrome,69,1149
BigBeer45,35402,1149
scarletfire65,107625,1144
ectuohy27,94178,1144
DroolYeast,260051,1144
WISEGUY572,6059,1143
Mittenator,243567,1142
zebracakes,36023,1142
beerledgend,1005,1142
JCapriotti,8608,1140
bobroman,211593,1139
Dixonian,99421,1137
deekyn,137131,1135
Simonsen,217093,1134
ryecatcher,126553,1134
gws57,5002,1134
Diog̬ne,29840,1132
danielcurtis81,55830,1130
Heathen,44846,1129
GMCC2181,68083,1129
Nightfall,23403,1128
mephisto,19603,1125
karpik,353764,1124
humlelala,123742,1122
apoptosis,5450,1122
AndyW68,233444,1121
Jokes,2613,1119
rbrazell,60684,1118
biz82,14496,1118
Fules,403186,1117
harrymel,119090,1115
Derek881,43183,1113
Arek,324231,1111
Peter_L,148963,1111
ArtificialCyst,335425,1110
evannell,332236,1110
Gangstergafje,356777,1107
scotty,18811,1107
madquacker,11981,1106
Dalle,7596,1105
HighlanderOne,840,1104
arsol,258303,1103
GBZ59,124321,1101
Jblauvs,68768,1099
explosivedog,417272,1099
bax,121809,1098
Smurf2055,139758,1097
MaltDawg,72736,1097
Maarten1993,281268,1096
47574xeCD,336454,1095
dogfish120love,72187,1095
dinkle50,129284,1095
dogbomb,139593,1095
roder60,2602,1094
golubj,49427,1094
TheJvd,235647,1093
turbo,12818,1093
Miguel,20987,1093
iwantalambic,4645,1093
Wolfbass,97231,1092
TychoJames,202297,1091
redlem,6688,1091
Fritz123,140292,1089
Cirrhosis,76419,1089
BelgBeerGeek,104072,1088
King_Alex_II,343843,1087
ngeunit1,124311,1086
tokyogoat,90694,1086
pumpmaster,58713,1086
ryanscourt,145065,1085
Bozo_skeleton,245608,1085
beer_est_deus,220131,1084
halfonit,53267,1083
carruthm,40853,1082
heykevin,2158,1082
ccex,69858,1081
dionysus,89133,1081
Tonkun,97034,1080
artyom,246644,1080
JaKeAFC,116260,1079
Martin243,92462,1079
GIJOE,220012,1078
yiannnos,80630,1077
turbothy,11810,1075
hrabren,32383,1075
PiwnyMarek,334914,1075
desurfer,6818,1075
TrefwoordPunk,62841,1074
dyetube,15008,1072
Estebanik,362848,1071
wilkie,4972,1070
JesseM,52703,1069
dolemike1,705,1068
flemmingwillum,40717,1067
doubleo,66331,1067
RoyceH,22181,1067
fkoolen,261854,1065
Cantabrian,186952,1065
henrikb,33607,1065
waolsen,33354,1064
Tessic,9591,1064
jeff789,67810,1064
Freaky_tiki,243814,1063
manuchampions,14890,1062
ralphdot,67886,1062
mnurda,23465,1060
arrogantb,40046,1060
tennisjoel,23985,1058
ZodiacM,326526,1058
oobawa,88000,1058
Holdwine,4822,1057
puren,334897,1057
JAF737300,35947,1056
jmikolich,42726,1055
JCW,5655,1054
DenverLogan,17672,1052
dwaggs2,61049,1052
Piw,350982,1052
CheersMate,47006,1051
esox,71728,1050
varanid99,211803,1050
LazyPyro,368991,1050
HeistAlmighty,129739,1050
EricE,66556,1050
MI2CA,13367,1050
flatmatt,61401,1050
cheeta,32132,1048
RickFifty,257680,1048
angrypirate06,65725,1047
TipsyMcStager,6237,1047
EtTuCthulhu,231815,1047
Quinten,26446,1046
Salmoniform,282543,1046
ej,104815,1045
Bygers,156005,1043
BuckNaked,8106,1041
OKBeer,2594,1041
R4N5H,318052,1041
tightslice,129516,1040
Hopistotle420,5153,1039
MayumiH,319016,1038
kustie,292536,1038
thellgren,223390,1037
Guerde,56000,1036
Dermi,123224,1035
IslandHaole,3684,1035
AleRider78,265869,1032
mrhoppy,18654,1031
jimmack,10905,1027
Cthulhu,360271,1027
jjuf1853,68334,1026
raphael,32849,1023
mutz,140883,1019
xnoxhatex,37320,1019
cagou007,115363,1019
XaenDovet,93760,1017
fidel,73363,1017
crajun,85560,1017
mikkopen,72254,1016
andrewturba,206483,1016
RichJ7,7625,1016
Hair6a11,109010,1016
maley1,56682,1014
screwball,10293,1014
ehhdayton,21898,1014
Quick3Beers,344778,1014
GarethYoung,19063,1014
fiery_1,385424,1013
Cristobal37,209643,1013
PeatyPete,249747,1013
UncleKorm,216430,1012
cyrenaica,57080,1011
txspartan,123267,1011
agl108,19324,1010
Johnstledger8,231336,1009
Crockett,9947,1009
cmacklin,179652,1009
LilKem,17813,1008
angelkostvo,218970,1008
FunkyF,224684,1007
commonmac,252091,1007
brystmar,88561,1007
olr1984,224399,1007
Kronebryg,103687,1006
nickel,283370,1006
commonshawn,251896,1006
HermanW,13665,1005
Senka,92430,1005
Barrios,84787,1004
hfmejias,226417,1004
Oscbert,63024,1004
radio_nowhere,169565,1003
rozsoma,83890,1002
peteinSD,102884,1002
Listigovers,92639,1002
EddyBeer1,256513,1000
CamdenD,7302,999
bubblehouse,270371,998
Archibaldo de la Cruz,78396,997
awaisanen,31677,995
bitter,10079,995
kseecs16,29185,993
caribou43,362947,991
Gregis,53274,989
Malin_aiisa,361626,989
fdomig,164307,988
574deadzone,131225,988
BelgiskOlklub,22228,987
llcooldave,59040,987
DandyWolfFloyd,70460,987
sudomorph,258866,986
Boystout,6958,984
brentfeesh,15318,983
CanCrusher,145216,983
beerfest5,86212,981
gowdy,51029,980
Andy_,261679,980
Kaya161,340,979
davidtjm,244249,978
cking,46906,978
juiceisloose,52336,975
footbalm,9106,975
pictoman,223563,975
BiddleBrau,64037,974
furthur,279429,974
BlackDonald,67574,974
bvc,76999,973
thome50,11173,973
Jayb0,5054,973
John25,295398,973
Baramba,306738,969
johninmelb,5536,969
luckygirl,26066,969
papajohn,2346,968
stantheman,95004,966
glkaiser,24042,964
thebaldwizard,38895,964
sturmthis,276210,963
AleDrinker,10298,963
Fukito,18890,962
Zer0,129883,962
maupie,5515,962
dantheman278,121048,961
dandeman,179120,961
Lagunitasfan,79403,960
czlowiekwiadro,297352,960
ComradeK,73301,959
Aggiebob,98732,958
radarsock,146593,957
frylock,7197,955
potbeerjob,87837,955
vickey9,131299,954
IMtheOptimator,14451,952
Powertrip,47049,949
drjoeng,333038,948
Karstenborg,217107,948
rane,29563,947
GreatDane1632,289555,947
jbeatty,109139,946
kmeves,3254,946
mike67,87072,946
rjplumer,116409,943
Concealer,213063,942
matta,7084,942
ICEatALAMO,124169,940
TorbenH,9158,940
dortmunder,8959,940
weordie,329193,939
Samuel214,381941,938
artemb,122088,938
bkurtz,21106,936
jw0406,63127,935
MAP,5727,934
heman,292960,934
sulawang,129270,933
NJBeerman013,2207,933
DrBayern,28240,933
doubelknv3,49139,933
theprof,359461,933
00cobraR,12713,932
metalspice,323921,932
Jultsu,268891,932
csbosox,15601,932
DasBierChef,133813,929
Juelze,20180,929
sherm1016,87903,929
pentaz,19870,928
nbutler11,73530,927
Slayer85,43263,927
BeerFanDan17,50721,926
taphandle,98344,926
boboski,26018,925
lello4ever,353368,925
Nsanders,99747,924
MullMan,10367,924
Sdaniel90,95204,921
kalervo,118551,920
midovark,398597,920
Sickboy282,2824,918
Rrauth,124596,918
GenkiGonzo,219545,917
budedou,263984,917
krumbum,239316,916
Unde,234080,916
jolo,121396,916
DrinkEmUpJones,67952,916
devman171,229306,915
GodOfThunder,81705,915
gueuze,226382,915
ozzy70,379598,913
kenb,40210,912
Soonah,35297,911
tomciccateri,14666,909
ciaranc,151109,909
kbutler1,98010,908
Gachupines,13993,908
kujo9,6119,908
nutjes,346242,907
venom666,271889,906
chrisko82,357244,906
joshwilfong,40633,905
scottw86,63599,904
markducommun,216134,903
Dredd,7434,903
petexner,76167,903
Boliv,53160,902
hbmason,71230,902
barleyPops,17189,901
The_Bish,155702,901
MissPxx,291587,901
pumpkinhead2,263831,901
bunget,135600,901
ARH,282985,901
austone,69427,900
Hangover,9339,900
SPDickerman,114554,900
Bierridder_S,341554,898
Derbeth,264954,897
arnold931,256340,897
ketchepillar,57147,896
19Ei8hty,34989,895
VENOM,727,893
drmet,371218,893
N3lson1,62371,893
Cobra,7357,893
Scipio,149446,890
AdmiralVernon,334187,889
wnoble,93398,889
mice,168672,889
reakt,39313,888
TheBeerLover,32624,888
crizay,17000,887
dpjuart,53192,886
raymondwave,45441,885
dberger624,5936,885
ha1ag,28742,884
Steasy66,169402,884
ABS,127577,884
JahNoth,1495,883
p5ychol,346722,883
AskForJenny,32929,883
biznizness,11812,882
vikingguy,32218,882
wozap,357664,882
demitriustown,20503,881
patrickfannon,80895,880
bfeldmann,20429,880
Milter,351900,880
Franksv6,318119,878
RobBestwick,3752,875
edpeg,149756,874
neuromatt,55469,874
blank,5089,873
kkearn,9661,873
Ruprecht_007,154368,873
fiammanghilla,239013,873
RickTheRick,286363,873
Hanoi,191586,872
JFURYCAT,20871,871
hohops,295388,871
miyauchi38,301453,871
Deu,98454,869
Experiment_Ale,207499,869
SubstanceT,7472,869
estoppel,3468,869
sirPino,66344,867
eboats,12767,866
Prostman,2896,866
WVHouseofBeer,89099,866
TheHopster,104179,865
mgermani,43932,865
omikr0n,155214,863
MarkoR,23484,863
fantti,238338,863
MaltOMeal,58067,862
User369532,369532,862
ogniskowicz,309464,862
tsd08460,345552,862
jtw,7605,861
JonR888710,7603,861
jonnyguns,172876,860
ravidesai,1432,858
polomagnifico,31725,858
mnmike,170589,857
timfoolery,62633,857
espenra,69958,857
Mad_Ferret,114284,857
afterglow,27938,856
Bricks,64463,856
TylerGreenDC,144632,855
MarkSachon,138454,855
szymonskc,385861,855
knickskicks,201919,855
matthewjk,94124,854
MikeBeermaster,384064,854
MrWalker,11922,854
MikeKeller,90972,851
mauritsio,148409,850
pkbites,4000,849
KUEric,14229,849
BBHansen,269141,849
Sregnar35,16858,849
stchloe,79052,848
hansvf,266905,848
bluebetty,95709,848
Sjohnh,314904,848
aleigator,292011,846
slimchill,43280,846
kevd193213,45510,845
Atheist_Peace,101257,845
pintsize,58177,844
DrDavid,78512,843
jackafholmes,307655,843
ChillCoat,14351,843
Caytinator,156040,841
Sammer,85657,841
RblWthACoz,42615,841
MrBendo,44709,841
MarcinG,384383,840
Ty5592,36295,840
popiela,358677,840
RhetoricalAns,232367,839
urbnhautebourg,5387,839
Cole,83659,838
labeerinthum,366770,838
beachbum25,30721,838
MunBro,291493,838
yesyouam,47043,837
Nero55,235880,837
Chipalsa,127222,837
Ingevara,1680,836
Bill Becker,804,835
Probiere,6893,835
MJGG,65811,835
IPAgutten79,281468,835
foxo82,149551,833
Thomas_W1,391275,833
Cimbasso,313960,833
erway,2796,832
smaynard6000,55179,831
Evilkniamhel,395093,831
Thisis12ptfont,141563,829
jeremyh70,210450,828
Bosskie,54417,828
Ngejo,312407,828
BeerBelcher,26999,828
IlanMan,53997,827
Ringo,3043,826
fiveacestx,132498,826
gephross100,104307,825
trokini,23644,824
gunhaver,54745,822
Davhgbrew,3225,821
LoveCaissa,3576,820
PapaVillum,250068,820
colui72,368117,820
guzgorog,273907,819
MrBeerFanatic,73298,819
weeare138,24712,818
ericdevin,221424,818
Acknud,55934,818
magsinva,123819,817
Maxbier,289313,817
Tejas,14068,816
thomashall,161828,816
annunz123,92690,816
Getbetter,94443,815
Majek,238339,814
Michcio,373751,814
jksipa,243817,813
Taverner,27811,813
MPA,29620,812
fillepolo,346369,812
edsspoon,303676,812
HourGlass13,236172,810
steview,8651,810
OmegaX,123133,810
gschrade,211077,809
mutant,3047,808
ShaneJ,229780,808
hennes,1327,808
rajendra82,9520,808
SpudClampDawg,18169,807
Dacrza,22435,807
scooterbub,67486,807
Onenote81,170364,806
renffisch,69195,806
BeerRenter76,363764,805
zimbo,60140,805
dreadnord,146208,805
Karol,206221,804
PapaSkeetSkeet,86282,804
Birdiebeagle,30644,802
nathan30533,58239,801
Bawelt,368705,800
lukka19,319802,800
bookman10,79209,799
MmmcKay,85326,798
mullet,7973,797
Rockinout,3964,797
loweredsixth,4887,796
greenclansman,119047,796
MartinKubert,4668,794
Jine,10168,793
AR,42548,792
Tognetta,56522,792
janubio,13895,791
Mangino,12121,791
Lemke10,147999,790
DrunkSanta410,283317,789
BlazerT,284843,789
cab,37907,787
ThreeCats,133347,787
Ericular,211346,786
RumRunner101,137652,786
danielecamo,152536,786
502Che,69821,786
Bebum,210986,786
Cerbier,293575,785
dbarnold,98924,784
kambei70,209329,784
mikkellund42,104276,784
LomYst,15776,782
rcasta,61997,782
WabashMan,6833,781
tfontana,360930,780
elektronikfagtekniker,37065,780
edden,6121,780
dkoonce,26870,779
satan165,72304,778
omega,139463,778
mauroruellas,373429,778
BillWyce,79688,777
mabuzzer,266279,777
ndon,107908,776
Chalsk,95698,776
detroiter,18181,776
Marstonlad,201154,775
nike,117808,774
tricyclist,118367,774
irenecus,387442,774
Nena,92066,774
axilla,10098,773
SilverfoX,161545,773
creppyiceman,344837,772
strap,100641,772
kbudd19,228160,772
sheatripper,36660,771
darioklc,171930,771
DrBeer,2803,771
jhumphries69,40203,771
monkeychugg55,83390,770
jsporrer,346236,770
Philym,263393,770
MalcolmTucker,138142,770
JoeTheYounger,89269,769
lmojoh,276296,768
BeerChaser0078,94067,768
Cokemonkey11,185804,768
StoutHead,178992,768
mattphilips,116802,767
Buongiorgio00,141760,767
johnnymusky,302791,766
cmonster,85681,766
HighGravity,4672,765
jimbowood,7800,765
wiedrzensky,354938,764
Panzerfaust,30044,764
rangerred,137945,764
Darwenus,168178,763
Hammy78,117677,763
BeerGolem,169857,762
BeerFunGuy,200960,760
gilvanblight,14114,760
GarnotingPete,123656,760
FoolishMortal,20852,759
Haslinger,38247,759
Kriegbaum,118153,759
darbeer75,388862,758
Hawksfan17,14214,758
talon1117,33867,758
Hank1980,39223,758
kimcgolf,34216,757
cervmagpt,307779,757
klu9,372350,757
Flanfl,91445,756
Wanja,206148,756
Dr_Fellini,262850,756
psilosophy,112836,754
cstuartj,9659,754
Grisza77,369514,754
Cousin_Larry,242702,752
pnista,32805,751
ajm,63293,750
Naven,35315,750
tennessejed420,86109,750
walleye,10189,749
beerisgoodforu,90430,747
ultraspank,3243,746
npdempse,968,745
MaxPower,2913,744
sersdf,9861,744
beaconstreet,10463,743
SuperTiti33,257262,743
darkseduction,66628,742
jmm635,72519,742
beechner224,260205,742
hapjydeuce,50813,741
Moebbels,253787,740
dnoaksson,84261,739
BeardedAvenger,414177,738
RollinHard,11889,738
alliance100,270328,738
HighWine,80025,737
Skarecrow,414959,737
yalnikim,13472,737
NeoHippie2,65391,736
zenkis,175477,736
bonev,410540,735
mstrcrwly,291065,735
AndyReynolds,77482,735
Madsnp,49245,735
Numenor,29547,734
PlutonowyMan,345834,734
Thechasm442,148292,734
krisbierjaeger,2742,734
Brouwerij,224611,733
spector,44849,733
voota,13970,733
thb,100388,733
jbuzz,57386,732
Gregus,304306,732
Nevalainen,287835,732
gkost,62934,731
bonkiedeaap,219930,731
jimmay,76699,731
LooseCannon,41784,730
marcot,107558,729
fraternie,404,729
tcon25,347392,728
fiver29,60493,727
PartyFowle,333762,726
mixmasterob,94985,726
afireinside96,67183,726
massingasetta,206180,726
flip_soeperman,132104,725
dreamflower,135310,723
richlikebeer,16372,722
BeerVirgin72,46093,722
Blom,31334,720
LetsGoState,101943,720
DrewFace,251350,720
Zach Diesel,339,717
ExpendableHero,102089,717
Inoven,347202,716
mikeyo1,111135,716
Syd,8458,716
HoppyBudgie,244515,716
bellco33,168695,715
hauxe,390272,715
SamTheBarrel,269531,715
dagimp,84140,715
Petrucci914,41564,715
LadySusan,34194,715
P-tor44,341,715
ischas,364897,715
BlackForestCO,59371,715
Staffan47,224174,714
asedzie,43839,713
Jado,138496,712
azzie,304332,712
axl,352362,712
Aggie80,3543,711
SperkeleForce,236184,710
MMR,132005,710
Kosmokrator,159823,708
CelticBrew,43544,708
GandGKevin,43826,708
Gazza,11196,708
PowY,413787,707
hivemind,115391,706
Bontus,64556,706
thetmaxx,117609,704
Drjohnrock,24309,704
DrunkAsASkunk,5212,704
Jyrsa,322930,702
Bitek,357878,701
Sten,24231,701
uckelman,90782,700
nolankowal,32192,700
MetalMurphy,391762,700
GSAP,140299,699
Choos,7662,699
MotherBrother,132360,698
stoutnick,177823,698
daleharshman,87850,697
MatSciGuy,68245,696
tomekboniek,350084,696
garrison,7639,696
drdisque,102367,694
grant,5938,694
xmarcnolanx,37204,693
drismyhero,3004,693
Holy,110044,692
bigtaster,68625,692
Bradrcr,51599,690
kayres,84064,690
erling1000,325921,689
